CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,CostPressure,ChannelLeverage,GrowthMomentum,Cluster,GrowthPotentialScore,Recommendation,ClusterLabel
Pizza,25754,Lucky Pizza Kitchen,QSR,South Auckland,1.0,46.67,1006,232,10827.44,271,155,348,12647.57,7233.85,16241.16,0.246417472716421,0.420369215472601,0.27,10,2.95,1026.6,3607.85,799.49,457.28,4385.17,0.3,0.35,0.2,0.45,46950.020000000004,0.5176252403078815,0.666786688189022,0.0,1056.3,0,0.6070500961231526,Optimize Operations,High Revenue Leaders
Pizza,25769,Lucky Pizza Bistro,Full-service,West Auckland,0.8333333333333357,35.07,1328,437,15325.59,312,178,401,10941.84,6242.46,14063.07,0.371737948677037,0.460590566694736,0.29,6,1.77,709.77,2569.66,-1338.5,-763.63,1648.21,0.49,0.35,0.2,0.45,46572.96,0.3276938243969373,0.832328515371773,0.0,1381.1200000000001,1,0.4644108630921092,Reduce Costs,Overextended Low Return
Pizza,25407,King Pizza Kitchen,Full-service,South Auckland,1.0,33.45,638,207,6924.15,151,86,194,5050.95,2876.7,6489.3,0.371235732606147,0.526855571987107,0.27,15,4.43,859.42,705.63,-849.02,-483.55,-198.1,0.48,0.35,0.2,0.45,21341.1,0.2494007777708852,0.8980913045932539,0.0,669.9,3,0.4997603111083541,Reduce Costs,High Growth Scalable Leaders
Pizza,25163,King Pizza Grill,Full-service,CBD,0.0,32.14,1958,518,16648.52,504,288,648,16198.56,9256.32,20826.72,0.383340088708792,0.498660931340419,0.27,12,3.54,2293.92,1964.51,-2462.2,-1406.97,163.61,0.36,0.35,0.2,0.45,62930.12,0.2250136377468338,0.882001020049211,0.0,1938.42,1,0.09000545509873353,Reduce Costs,Overextended Low Return
Pizza,25570,Top Pizza Eatery,Ghost Kitchen,South Auckland,1.0,40.57,1674,138,5598.66,538,307,691,21826.66,12454.99,28033.87,0.250997439259663,0.303737456654198,0.28,7,2.07,1430.37,2492.89,3607.19,2058.38,11052.13,0.09,0.35,0.2,0.45,67914.18,0.782813856536494,0.5547348959138609,0.0,1757.7,0,0.7131255426145977,Optimize Operations,High Revenue Leaders
Pizza,25207,King Pizza Cafe,Cafe,South Auckland,1.0,42.25,1507,365,15421.25,400,228,514,16900.0,9633.0,21716.5,0.212588602863252,0.365123184677213,0.28,12,3.54,1819.56,6512.21,2404.67,1370.66,7351.06,0.32,0.35,0.2,0.45,63670.75,0.7409624135976521,0.577711787540465,0.0,1582.3500000000001,0,0.6963849654390608,Optimize Operations,High Revenue Leaders
Pizza,26542,Classic Pizza Kitchen,Full-service,South Auckland,1.0,35.4,758,216,7646.4,190,108,244,6726.0,3823.2,8637.6,0.379709643160459,0.538602243224159,0.32,16,4.72,1151.68,624.62,-1602.89,-911.11,-446.09,0.4,0.35,0.2,0.45,26833.199999999997,0.20918826054233097,0.918311886384618,0.0,795.9,1,0.4836753042169324,Reduce Costs,Overextended Low Return
Pizza,25613,Top Pizza Kitchen,QSR,West Auckland,0.8333333333333357,35.79,601,127,4545.33,166,95,213,5941.14,3400.05,7623.27,0.273536871895194,0.379405077779666,0.29,3,0.89,189.57,1577.49,338.99,194.0,2456.15,0.27,0.35,0.2,0.45,21509.79,0.39294441949256653,0.65294194967486,0.0,625.0400000000001,3,0.49051110113036095,Reduce Costs,High Growth Scalable Leaders
Pizza,25965,Urban Pizza Kitchen,Ghost Kitchen,CBD,0.0,37.35,1243,113,4220.55,396,226,508,14790.6,8441.1,18973.8,0.261534472100902,0.329363200906664,0.29,16,4.72,2397.76,1726.64,1761.59,1005.35,5364.47,0.1,0.35,0.2,0.45,46426.05,0.5338190829417278,0.590897673007566,0.0,1230.57,2,0.2135276331766911,Reduce Costs,Stable Local Performers
Pizza,25251,Top Pizza Tavern,QSR,West Auckland,0.8333333333333357,39.53,850,196,7747.88,229,131,294,9052.37,5178.43,11621.82,0.210827452465892,0.443278017593548,0.28,16,4.72,1387.68,2679.95,596.5,341.23,2632.24,0.3,0.35,0.2,0.45,33600.5,0.43775902733646077,0.65410547005944,0.0,884.0,3,0.5084369442679186,Optimize Operations,High Growth Scalable Leaders
Pizza,26019,Top Pizza House,Cafe,CBD,0.0,33.37,1573,473,15784.01,385,220,495,12847.45,7341.4,16518.15,0.205387951526791,0.375505004567094,0.32,4,1.18,584.1,6615.19,1273.27,727.58,6338.77,0.43,0.35,0.2,0.45,52491.01,0.6695112694778838,0.580892956093885,0.0,1557.27,0,0.2678045077911535,Reduce Costs,High Revenue Leaders
Pizza,26305,Classic Pizza Eatery,Full-service,West Auckland,0.8333333333333357,42.95,1726,560,24052.0,408,233,525,17523.6,10007.35,22548.75,0.360291346011218,0.463856639107689,0.29,8,2.36,1239.0,4229.59,-2000.28,-1142.32,2726.24,0.48,0.35,0.2,0.45,74131.7,0.3728864820310538,0.824147985118907,0.0,1795.04,1,0.48248792614575586,Reduce Costs,Overextended Low Return
Pizza,25173,Urban Pizza Kitchen,Full-service,South Auckland,1.0,46.48,1243,414,19242.72,290,166,373,13479.2,7715.68,17337.04,0.374779671861324,0.510911426413804,0.31,11,3.25,1212.25,2199.61,-2637.76,-1509.89,769.53,0.5,0.35,0.2,0.45,57774.64000000001,0.23999026654906291,0.885691098275128,0.0,1305.15,1,0.4959961066196252,Reduce Costs,Overextended Low Return
Pizza,25419,Urban Pizza Grill,Cafe,North Shore,0.6666666666666679,46.18,1408,402,18564.36,352,201,453,16255.36,9282.18,20919.54,0.241740224659443,0.350460662622936,0.28,3,0.89,403.17,7570.53,2077.42,1186.25,8127.8,0.4,0.35,0.2,0.45,65021.44,0.7761955891173841,0.592200887282379,0.0,1450.24,0,0.5771449023136208,Optimize Operations,High Revenue Leaders
Pizza,25701,Lucky Pizza Eatery,Full-service,North Shore,0.6666666666666679,39.54,1766,486,19216.44,448,256,576,17713.92,10122.24,22775.04,0.360499115020502,0.497611039830372,0.32,11,3.25,1872.0,2726.62,-3155.03,-1802.87,1359.55,0.38,0.35,0.2,0.45,69827.64,0.24815773941134442,0.858110154850874,0.0,1818.98,1,0.36592976243120495,Reduce Costs,Overextended Low Return
Pizza,25298,Classic Pizza Eatery,QSR,South Auckland,1.0,46.82,1915,395,18493.9,532,304,684,24908.24,14233.28,32024.88,0.212524151783437,0.379625272634439,0.33,17,5.02,3433.68,7542.75,1939.12,1108.07,9627.69,0.26,0.35,0.2,0.45,89660.3,0.8096245087016676,0.592149424417876,0.0,2010.75,0,0.7238498034806671,Optimize Operations,High Revenue Leaders
Pizza,25825,Urban Pizza Tavern,Full-service,North Shore,0.6666666666666679,45.63,1933,562,25644.06,480,274,617,21902.4,12502.62,28153.71,0.388536868034862,0.507756361970678,0.29,11,3.25,2005.25,2659.46,-4080.27,-2329.15,914.48,0.41,0.35,0.2,0.45,88202.79000000001,0.19587638197831314,0.89629323000554,0.0,1990.99,1,0.3450172194579924,Reduce Costs,Overextended Low Return
Pizza,26026,Top Pizza House,QSR,South Auckland,1.0,38.89,1752,361,14039.29,487,278,626,18939.43,10811.42,24345.14,0.208394578658044,0.364359660004266,0.29,15,4.43,2773.18,5998.23,2599.36,1483.82,7628.18,0.26,0.35,0.2,0.45,68135.28,0.742852396316517,0.57275423866231,0.0,1839.6000000000001,0,0.6971409585266068,Optimize Operations,High Revenue Leaders
Pizza,25099,King Pizza Corner,Cafe,West Auckland,0.8333333333333357,44.19,1161,281,12417.39,308,176,396,13610.52,7777.44,17499.24,0.228979936819524,0.368020160286687,0.32,18,5.31,2102.76,5004.21,1129.67,645.53,4949.43,0.32,0.35,0.2,0.45,51304.59,0.5836255454100361,0.597000097106211,0.0,1207.44,0,0.5667835514973487,Optimize Operations,High Revenue Leaders
Pizza,25827,King Pizza Cafe,Cafe,North Shore,0.6666666666666679,37.15,1367,307,11405.05,371,212,477,13782.65,7875.8,17720.55,0.261949094720185,0.413957369280979,0.29,12,3.54,1688.58,3696.3,469.9,268.51,4054.54,0.29,0.35,0.2,0.45,50784.05,0.497377213022271,0.675906464001164,0.0,1408.01,0,0.4656175518755756,Reduce Costs,High Revenue Leaders
Pizza,26031,Classic Pizza Grill,QSR,South Auckland,1.0,38.06,1219,259,9857.54,336,192,432,12788.16,7307.52,16441.92,0.262302445080131,0.415148430038244,0.32,16,4.72,2039.04,3179.54,32.6,18.63,3264.29,0.27,0.35,0.2,0.45,46395.14,0.4442854446304815,0.677450875118375,0.0,1279.95,0,0.5777141778521926,Optimize Operations,High Revenue Leaders
Pizza,26462,Top Pizza Kitchen,Full-service,South Auckland,1.0,34.28,959,336,11518.08,218,125,280,7473.04,4285.0,9598.4,0.354684280639049,0.46363368681632,0.31,14,4.13,1156.4,2092.63,-958.93,-549.84,587.46,0.54,0.35,0.2,0.45,32874.52,0.3025503185601946,0.818317967455369,0.0,1006.95,3,0.5210201274240779,Optimize Operations,High Growth Scalable Leaders
Pizza,26156,Lucky Pizza Cafe,Cafe,South Auckland,1.0,36.42,1480,314,11435.88,408,233,525,14859.36,8485.86,19120.5,0.22169165449217,0.404737669951282,0.3,11,3.25,1706.25,4272.11,1093.21,624.31,5436.61,0.27,0.35,0.2,0.45,53901.6,0.5755693576268481,0.626429324443452,0.0,1554.0,0,0.6302277430507393,Optimize Operations,High Revenue Leaders
Pizza,25185,Lucky Pizza Eatery,Cafe,South Auckland,1.0,44.86,1890,401,17988.86,521,298,670,23372.06,13368.28,30056.2,0.268234470058233,0.36376653232146,0.31,11,3.25,2177.5,6619.88,1355.56,775.35,8883.15,0.27,0.35,0.2,0.45,84785.4,0.74083834937072,0.6320010023796929,0.0,1984.5,0,0.6963353397482881,Optimize Operations,High Revenue Leaders
Pizza,25306,Top Pizza Bistro,Cafe,North Shore,0.6666666666666679,32.49,1874,443,14393.07,501,286,644,16277.49,9292.14,20923.56,0.211561268102378,0.428478834335692,0.3,10,2.95,1899.8,5180.93,976.0,557.16,5631.84,0.31,0.35,0.2,0.45,60886.259999999995,0.6000544711176614,0.64004010243807,0.0,1930.22,0,0.5066884551137317,Optimize Operations,High Revenue Leaders
Pizza,26683,Classic Pizza Kitchen,Ghost Kitchen,North Shore,0.6666666666666679,31.6,1152,75,2370.0,377,215,485,11913.2,6794.0,15326.0,0.277710302080959,0.246876524039544,0.31,16,4.72,2289.2,1126.73,1970.6,1123.82,4996.98,0.07,0.35,0.2,0.45,36403.2,0.5167823490150337,0.524586826120503,0.0,1186.56,0,0.47337960627268066,Reduce Costs,High Revenue Leaders
Pizza,26199,Urban Pizza House,Ghost Kitchen,CBD,0.0,41.76,1550,114,4760.64,503,287,646,21005.28,11985.12,26976.96,0.251157670479733,0.283551557466853,0.32,12,3.54,2286.84,2215.08,3051.87,1741.33,10265.29,0.08,0.35,0.2,0.45,64728.0,0.7312441378987192,0.5347092279465859,0.0,1534.5,0,0.2924976551594877,Reduce Costs,High Revenue Leaders
Pizza,26685,Top Pizza Grill,Cafe,South Auckland,1.0,32.52,1572,381,12390.12,417,238,536,13560.84,7739.76,17430.72,0.264908879436553,0.431599406059831,0.28,15,4.43,2374.48,3760.3,318.57,181.82,2915.6,0.32,0.35,0.2,0.45,51121.44,0.4624219839680265,0.696508285496384,0.0,1650.6000000000001,0,0.5849687935872107,Optimize Operations,High Revenue Leaders
Pizza,25878,Classic Pizza Cafe,Full-service,South Auckland,1.0,43.16,1772,469,20242.04,456,261,586,19680.96,11264.76,25291.76,0.37272185847396,0.544081088365056,0.3,7,2.07,1213.02,1684.08,-4266.89,-2442.23,891.18,0.36,0.35,0.2,0.45,76479.52,0.16130931953966304,0.916802946839016,0.0,1860.6000000000001,1,0.46452372781586526,Reduce Costs,Overextended Low Return
Pizza,26040,Classic Pizza Eatery,Cafe,West Auckland,0.8333333333333357,45.41,645,167,7583.47,167,96,215,7583.47,4359.36,9763.15,0.23747000830248,0.351939670136198,0.33,8,2.36,507.4,3113.7,611.15,351.32,3501.25,0.35,0.35,0.2,0.45,29289.449999999997,0.4731013580773132,0.589409678438678,0.0,670.8000000000001,3,0.5225738765642596,Optimize Operations,High Growth Scalable Leaders
Pizza,26527,Lucky Pizza Grill,QSR,West Auckland,0.8333333333333357,40.03,1788,334,13370.02,509,291,654,20375.27,11648.73,26179.62,0.265336340069771,0.355893923784606,0.3,4,1.18,771.72,5064.16,1604.95,917.57,9144.33,0.23,0.35,0.2,0.45,71573.64,0.7167994411252676,0.621230263854377,0.0,1859.52,0,0.6200531097834414,Optimize Operations,High Revenue Leaders
Pizza,25476,King Pizza House,Cafe,North Shore,0.6666666666666679,33.94,1230,312,10589.28,321,184,413,10894.74,6244.96,14017.22,0.235909214038402,0.432622270612046,0.3,14,4.13,1705.69,3510.01,342.84,196.52,2940.58,0.34,0.35,0.2,0.45,41746.2,0.457461012284222,0.668531484650448,0.0,1266.9,0,0.449651071580356,Reduce Costs,High Revenue Leaders
Pizza,26447,Lucky Pizza Tavern,QSR,CBD,0.0,37.78,510,105,3966.9,142,81,182,5364.76,3060.18,6875.96,0.219402919951826,0.387422295310535,0.29,11,3.25,591.5,1559.69,553.51,315.73,2111.95,0.26,0.35,0.2,0.45,19267.8,0.3922588714574803,0.606825215262361,0.0,504.9,2,0.15690354858299213,Reduce Costs,Stable Local Performers
Pizza,26204,Urban Pizza Grill,Full-service,South Auckland,1.0,38.05,1440,480,18264.0,336,192,432,12784.8,7305.6,16437.6,0.354036158137023,0.469472704455256,0.31,14,4.13,1784.16,3223.43,-1706.88,-975.36,1116.93,0.5,0.35,0.2,0.45,54792.0,0.31551050432640704,0.8235088625922791,0.0,1512.0,1,0.5262042017305628,Optimize Operations,Overextended Low Return
Pizza,25357,Classic Pizza Tavern,Full-service,CBD,0.0,30.21,1163,314,9485.94,297,170,382,8972.37,5135.7,11540.22,0.397544511745218,0.521062245243229,0.28,12,3.54,1352.28,772.09,-1781.97,-1019.98,-412.98,0.37,0.35,0.2,0.45,35134.23,0.2063297249102064,0.918606756988447,0.0,1151.37,1,0.08253188996408256,Reduce Costs,Overextended Low Return
Pizza,26005,Top Pizza Cafe,Full-service,South Auckland,1.0,43.39,729,243,10543.77,170,97,219,7376.3,4208.83,9502.41,0.372089598258026,0.50658833917696,0.28,10,2.95,646.05,1279.19,-1170.46,-667.85,506.8,0.5,0.35,0.2,0.45,31631.31,0.26997307593289765,0.878677937434986,0.0,765.45,3,0.5079892303731591,Optimize Operations,High Growth Scalable Leaders
Pizza,26248,Lucky Pizza Bistro,QSR,North Shore,0.6666666666666679,34.53,610,110,3798.3,175,100,225,6042.75,3453.0,7769.25,0.205075883027166,0.422484085522592,0.29,14,4.13,929.25,1414.64,498.16,284.67,1964.33,0.22,0.35,0.2,0.45,21063.3,0.3821665394520247,0.6275599685497579,0.0,628.3000000000001,3,0.41953328244747706,Reduce Costs,High Growth Scalable Leaders
Pizza,26087,King Pizza Diner,QSR,West Auckland,0.8333333333333357,36.97,562,97,3586.09,163,93,209,6026.11,3438.21,7726.73,0.211319308709353,0.364706583460793,0.33,15,4.43,925.87,1520.41,566.3,323.1,2350.06,0.21,0.35,0.2,0.45,20777.14,0.39808909142654947,0.576025892170146,0.0,584.48,3,0.4925689699039541,Reduce Costs,High Growth Scalable Leaders
Pizza,25927,Urban Pizza Diner,Cafe,North Shore,0.6666666666666679,36.69,1847,518,19005.42,465,266,598,17060.85,9759.54,21940.62,0.22458380041644,0.426185134565458,0.29,12,3.54,2116.92,6637.28,1010.53,578.07,5545.43,0.39,0.35,0.2,0.45,67766.43,0.6380026830885814,0.6507689349818979,0.0,1902.41,0,0.5218677399020997,Optimize Operations,High Revenue Leaders
Pizza,25646,Top Pizza Kitchen,Full-service,West Auckland,0.8333333333333357,39.04,956,287,11204.48,234,134,301,9135.36,5231.36,11751.04,0.357817518303636,0.527648157556541,0.3,5,1.48,445.48,1283.3,-1694.3,-970.24,900.42,0.43,0.35,0.2,0.45,37322.240000000005,0.2585650241645698,0.8854656758601771,0.0,994.24,1,0.43675934299916225,Reduce Costs,Overextended Low Return
Pizza,25323,Lucky Pizza Cafe,QSR,CBD,0.0,40.18,1324,238,9562.84,380,217,489,15268.4,8719.06,19648.02,0.226196177601814,0.421025983220898,0.28,9,2.66,1300.74,3373.56,1111.2,634.55,5630.65,0.22,0.35,0.2,0.45,53198.31999999999,0.5575646032513878,0.647222160822712,0.0,1310.76,0,0.22302584130055514,Reduce Costs,High Revenue Leaders
Pizza,26172,Top Pizza Cafe,Cafe,South Auckland,1.0,36.39,1808,468,17030.52,469,268,603,17066.91,9752.52,21943.17,0.274704319536686,0.355725291324779,0.28,13,3.84,2315.52,6293.98,1528.69,873.54,5794.03,0.35,0.35,0.2,0.45,65793.12,0.6571429179959418,0.630429610861465,0.0,1898.4,0,0.6628571671983767,Optimize Operations,High Revenue Leaders
Pizza,25201,Lucky Pizza Kitchen,QSR,West Auckland,0.8333333333333357,41.26,893,195,8045.7,244,140,314,10067.44,5776.4,12955.64,0.2314166527614,0.404841993562877,0.33,18,5.31,1667.34,2926.55,339.69,194.9,3045.16,0.28,0.35,0.2,0.45,36845.18,0.44458468967569975,0.636258646324277,0.0,928.72,3,0.5111672092036142,Optimize Operations,High Growth Scalable Leaders
Pizza,25687,Classic Pizza Corner,Cafe,West Auckland,0.8333333333333357,33.9,1465,403,13661.7,372,212,478,12610.8,7186.8,16204.2,0.278441960271448,0.387741360720247,0.29,6,1.77,846.06,4560.5,552.56,314.9,4563.17,0.38,0.35,0.2,0.45,49663.5,0.5373621016799519,0.666183320991695,0.0,1523.6000000000001,0,0.5482781740053151,Optimize Operations,High Revenue Leaders
Pizza,26378,King Pizza Cafe,Ghost Kitchen,West Auckland,0.8333333333333357,42.33,1544,73,3090.09,515,294,662,21799.95,12445.02,28022.46,0.266469525475986,0.296299077291042,0.3,9,2.66,1760.92,1351.08,2991.64,1707.85,10491.38,0.05,0.35,0.2,0.45,65357.52,0.7117660542703783,0.562768602767028,0.0,1605.76,0,0.6180397550414857,Optimize Operations,High Revenue Leaders
Pizza,25530,Classic Pizza Corner,QSR,North Shore,0.6666666666666679,38.97,1767,364,14185.08,491,281,631,19134.27,10950.57,24590.07,0.201766975428909,0.403794487263076,0.31,5,1.48,933.88,5595.14,1615.67,924.65,8765.39,0.26,0.35,0.2,0.45,68859.98999999999,0.7213211296021237,0.605561462691985,0.0,1820.01,0,0.5551951185075166,Optimize Operations,High Revenue Leaders
Pizza,26218,Lucky Pizza Bistro,Full-service,South Auckland,1.0,37.0,1193,322,11914.0,305,174,392,11285.0,6438.0,14504.0,0.36528065224411,0.468981651915237,0.32,17,5.02,1967.84,1974.6,-1740.85,-993.14,436.02,0.37,0.35,0.2,0.45,44141.0,0.2627568508878445,0.834262304159347,0.0,1252.65,1,0.5051027403551378,Optimize Operations,Overextended Low Return
Pizza,25989,Classic Pizza Grill,QSR,CBD,0.0,43.26,1794,414,17909.64,483,276,621,20894.58,11939.76,26864.46,0.222421052791178,0.400567384716123,0.27,8,2.36,1465.56,6752.14,2235.96,1277.69,8662.65,0.3,0.35,0.2,0.45,77608.44,0.7753021136976757,0.622988437507301,0.0,1776.06,0,0.31012084547907026,Reduce Costs,High Revenue Leaders
Pizza,25533,Urban Pizza Kitchen,Cafe,West Auckland,0.8333333333333357,39.97,1712,415,16587.55,454,259,584,18146.38,10352.23,23342.48,0.268391657341272,0.386257217801176,0.28,12,3.54,2067.36,5728.53,1185.89,676.53,5993.99,0.32,0.35,0.2,0.45,68428.64,0.633040912708037,0.654648875142448,0.0,1780.48,0,0.5865496984165491,Optimize Operations,High Revenue Leaders
Pizza,25897,Top Pizza Grill,QSR,CBD,0.0,40.49,734,137,5547.13,209,119,269,8462.41,4818.31,10891.81,0.250187468975782,0.406437873025425,0.32,5,1.48,398.12,1904.74,197.81,112.63,3341.85,0.23,0.35,0.2,0.45,29719.660000000003,0.4193120611993389,0.6566253420012069,0.0,726.66,2,0.16772482447973558,Reduce Costs,Stable Local Performers
Pizza,26059,King Pizza Corner,QSR,CBD,0.0,41.01,1536,326,13369.26,424,242,544,17388.24,9924.42,22309.44,0.22324148543179,0.408812938630581,0.29,3,0.89,484.16,4919.16,1355.34,773.56,7724.5,0.27,0.35,0.2,0.45,62991.36,0.6646591867829532,0.632054424062371,0.0,1520.6399999999999,0,0.2658636747131813,Reduce Costs,High Revenue Leaders
Pizza,25656,Classic Pizza Cafe,Full-service,CBD,0.0,33.55,1917,548,18385.4,479,274,616,16070.45,9192.7,20666.8,0.391183318814728,0.468937352532521,0.33,8,2.36,1453.76,2571.74,-3055.32,-1747.72,1437.1,0.4,0.35,0.2,0.45,64315.350000000006,0.25022183801950887,0.860120671347249,0.0,1897.83,1,0.10008873520780355,Reduce Costs,Overextended Low Return
Pizza,25657,Top Pizza House,Ghost Kitchen,West Auckland,0.8333333333333357,44.67,1309,74,3305.58,432,247,556,19297.44,11033.49,24836.52,0.264117752609309,0.244468622235581,0.29,8,2.36,1312.16,1624.41,3886.77,2222.3,10892.84,0.06,0.35,0.2,0.45,58473.03,0.7672587050623261,0.50858637484489,0.0,1361.3600000000001,0,0.6402368153582647,Optimize Operations,High Revenue Leaders
Pizza,26185,Lucky Pizza Grill,Full-service,West Auckland,0.8333333333333357,41.54,1614,418,17363.72,419,239,538,17405.26,9928.06,22348.52,0.374863436969463,0.524074592022225,0.32,13,3.84,2065.92,1754.81,-3810.67,-2173.63,192.67,0.35,0.35,0.2,0.45,67045.56,0.16389283726101322,0.898938028991688,0.0,1678.56,1,0.3988904682377396,Reduce Costs,Overextended Low Return
Pizza,25620,Urban Pizza Bistro,QSR,South Auckland,1.0,43.51,1521,332,14445.32,416,238,535,18100.16,10355.38,23277.85,0.265463373530656,0.44839600706473,0.3,16,4.72,2525.2,4133.39,-250.86,-143.52,4135.54,0.28,0.35,0.2,0.45,66178.70999999999,0.4810119168215915,0.713859380595386,0.0,1597.05,0,0.5924047667286366,Optimize Operations,High Revenue Leaders
Pizza,26025,Urban Pizza Grill,Full-service,West Auckland,0.8333333333333357,37.75,1344,410,15477.5,327,187,420,12344.25,7059.25,15855.0,0.398564619501121,0.466798003553413,0.27,17,5.02,2108.4,2083.85,-1670.95,-955.56,26.28,0.44,0.35,0.2,0.45,50736.0,0.2576183022955342,0.8653626230545339,0.0,1397.76,1,0.436380654251548,Reduce Costs,Overextended Low Return
Pizza,25863,King Pizza Tavern,Full-service,CBD,0.0,33.33,970,296,9865.68,236,135,303,7865.88,4499.55,10098.99,0.37359734174097,0.482115125725977,0.31,7,2.07,627.21,1423.49,-1303.47,-745.63,829.95,0.44,0.35,0.2,0.45,32330.1,0.2768061927750424,0.855712467466947,0.0,960.3,2,0.11072247711001698,Reduce Costs,Stable Local Performers
Pizza,26188,Classic Pizza Tavern,Full-service,South Auckland,1.0,33.24,1755,600,19944.0,404,231,520,13428.96,7678.44,17284.8,0.380446089350153,0.461335604358464,0.31,4,1.18,613.6,3155.51,-2038.27,-1165.45,2121.17,0.52,0.35,0.2,0.45,58336.2,0.3265548828458309,0.841781693708617,0.0,1842.75,1,0.5306219531383324,Optimize Operations,Overextended Low Return
Pizza,26271,Classic Pizza Bistro,QSR,South Auckland,1.0,39.47,1174,234,9235.98,329,188,423,12985.63,7420.36,16695.81,0.27053945383057,0.412952751899138,0.28,17,5.02,2123.46,2923.26,474.08,270.9,3160.89,0.25,0.35,0.2,0.45,46337.78,0.45317946529383113,0.6834922057297079,0.0,1232.7,0,0.5812717861175325,Optimize Operations,High Revenue Leaders
Pizza,25504,Top Pizza Tavern,QSR,West Auckland,0.8333333333333357,32.61,1703,340,11087.4,477,273,613,15554.97,8902.53,19989.93,0.210267849005759,0.409942656871863,0.3,15,4.43,2715.59,4210.88,1241.12,710.33,4876.38,0.25,0.35,0.2,0.45,55534.83,0.5652520593729856,0.6202105058776219,0.0,1771.1200000000001,0,0.5594341570825285,Optimize Operations,High Revenue Leaders
Pizza,25894,King Pizza Grill,Cafe,CBD,0.0,36.87,1251,288,10618.56,337,193,433,12425.19,7115.91,15964.71,0.230757518429309,0.411095651169308,0.29,17,5.02,2173.66,3803.0,846.74,484.93,3544.05,0.3,0.35,0.2,0.45,46124.369999999995,0.5024215153992724,0.641853169598617,0.0,1238.49,2,0.20096860615970896,Reduce Costs,Stable Local Performers
Pizza,26194,Classic Pizza Cafe,Full-service,North Shore,0.6666666666666679,39.04,1801,631,24634.24,410,234,526,16006.4,9135.36,20535.04,0.392636619391851,0.51446183193475,0.28,17,5.02,2640.52,2288.56,-2994.77,-1709.21,-732.78,0.54,0.35,0.2,0.45,70311.04000000001,0.18755076716153019,0.907098451326601,0.0,1855.03,1,0.34168697353127925,Reduce Costs,Overextended Low Return
Pizza,26558,Top Pizza Kitchen,QSR,South Auckland,1.0,35.55,1184,244,8674.2,329,188,423,11695.95,6683.4,15037.65,0.232291806284338,0.425341091142036,0.32,8,2.36,998.28,2969.76,261.6,149.49,4150.12,0.26,0.35,0.2,0.45,42091.200000000004,0.47186470929169166,0.657632897426374,0.0,1243.2,0,0.5887458837166767,Optimize Operations,High Revenue Leaders
Pizza,25427,Lucky Pizza Bistro,QSR,North Shore,0.6666666666666679,44.82,700,135,6050.7,198,113,254,8874.36,5064.66,11384.28,0.221595377549529,0.442231499240734,0.28,8,2.36,599.44,2034.08,498.5,284.5,3227.65,0.24,0.35,0.2,0.45,31374.0,0.43229620786774847,0.663826876790263,0.0,721.0,3,0.43958514981376656,Reduce Costs,High Growth Scalable Leaders
Pizza,26357,Classic Pizza House,QSR,CBD,0.0,38.57,1817,419,16160.83,489,280,629,18860.73,10799.6,24260.53,0.274983283169568,0.411861554463394,0.31,11,3.25,2044.25,5060.85,59.51,34.07,5553.06,0.3,0.35,0.2,0.45,70081.69,0.5564339148999272,0.686844837632962,0.0,1798.83,0,0.2225735659599709,Reduce Costs,High Revenue Leaders
Pizza,25791,Classic Pizza Bistro,Ghost Kitchen,South Auckland,1.0,46.18,1554,45,2078.1,528,302,679,24383.04,13946.36,31356.22,0.260823890322354,0.285453697992489,0.31,5,1.48,1004.92,942.88,3504.39,2004.4,13222.1,0.03,0.35,0.2,0.45,71763.72,0.7951452017361536,0.546277588314843,0.0,1631.7,0,0.7180580806944614,Optimize Operations,High Revenue Leaders
Pizza,25753,Urban Pizza Kitchen,QSR,West Auckland,0.8333333333333357,38.52,799,179,6895.08,217,124,279,8358.84,4776.48,10747.08,0.2278426746279,0.37117026054766,0.32,10,2.95,823.05,2764.84,676.96,386.83,3486.39,0.29,0.35,0.2,0.45,30777.480000000003,0.4661154239255997,0.59901293517556,0.0,830.96,3,0.5197795029035742,Optimize Operations,High Growth Scalable Leaders
Pizza,25147,King Pizza Eatery,QSR,CBD,0.0,36.78,1208,264,9709.92,330,189,425,12137.4,6951.42,15631.5,0.233279583901167,0.399572163308039,0.27,12,3.54,1504.5,3564.98,1179.13,675.32,4234.58,0.28,0.35,0.2,0.45,44430.24,0.5283868801813786,0.632851747209206,0.0,1195.92,2,0.21135475207255144,Reduce Costs,Stable Local Performers
